customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,tournament.category.alpha2,tournament.uniqueTournament.category.alpha2,awayRedCards,homeRedCards,homeScore.overtime,homeScore.penalties,awayScore.overtime,awayScore.penalties,coverage,choice_1,choice_X,choice_2
OqkcsJwId,2,True,True,True,1.0,False,11383157,1688949000,deportivo-garcilaso-deportivo-binacional,False,"Liga 1, Clausura",liga-1-clausura,Peru,peru,Football,football,1,20,peru,Liga 1,liga-1,Peru,peru,Football,football,1,20,peru,0,False,False,406,True,False,159,34468,3.0,,,100,Ended,finished,Deportivo Binacional,deportivo-binacional,Binacional,Football,football,1,0,EDB,,0,275839,PE,Peru,[],#52b030,#52b030,#ffffff,Deportivo Garcilaso,deportivo-garcilaso,Deportivo Garcilaso,Football,football,1,0,DEP,False,0,458584,PE,Peru,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,5.0,5.0,2.0,3.0,5.0,,,1688957000.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688957002,PE,PE,,1.0,,,,,,2.15,4.0,3.0
kKsoK,2,True,True,True,1.0,False,10923040,1688821200,aik-bk-hacken,False,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,0,False,False,40,True,False,133,24,14.0,,,100,Ended,finished,AIK,aik,AIK,Football,football,1,0,AIK,False,0,1764,SE,Sweden,[],#52b030,#52b030,#ffffff,BK Häcken,bk-hacken,Häcken,Football,football,1,0,HAC,False,0,1760,SE,Sweden,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,8.0,1688828368.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688828372,SE,SE,,,,,,,,3.2,3.6,2.2
jKsRL,2,True,True,True,1.0,False,10923093,1688821200,ifk-varnamo-djurgardens-if,False,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,0,False,False,40,True,False,133,24,14.0,,,100,Ended,finished,IFK Värnamo,ifk-varnamo,Värnamo,Football,football,1,0,VAR,,0,1842,SE,Sweden,[],#52b030,#52b030,#ffffff,Djurgårdens IF,djurgardens-if,Djurgården,Football,football,1,0,DJU,False,0,1759,SE,Sweden,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,5.0,1688828184.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688828186,SE,SE,,,,,,,,3.3,3.4,2.2
MKshL,2,True,True,True,1.0,False,10923103,1688830200,degerfors-if-if-brommapojkarna,False,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,0,False,False,40,True,False,133,24,14.0,,,100,Ended,finished,IF Brommapojkarna,if-brommapojkarna,Brommapojkarna,Football,football,1,0,BRO,,0,1787,SE,Sweden,[],#52b030,#52b030,#ffffff,Degerfors IF,degerfors-if,Degerfors,Football,football,1,0,DEG,,0,1807,SE,Sweden,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,6.0,1688837068.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688837072,SE,SE,,,,,,,,1.65,4.2,4.75
iKsTK,2,True,True,True,1.0,False,10923073,1688907600,ik-sirius-hammarby-if,False,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,0,False,False,40,True,False,133,24,14.0,,,100,Ended,finished,IK Sirius,ik-sirius,Sirius,Football,football,1,0,SIR,,0,1793,SE,Sweden,[],#52b030,#52b030,#ffffff,Hammarby IF,hammarby-if,Hammarby,Football,football,1,0,HIF,False,0,1758,SE,Sweden,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,6.0,10.0,1688915226.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688915228,SE,SE,,,,,,,,2.9,3.5,2.3
IKsRM,2,True,True,True,1.0,False,10923057,1688907600,malmo-ff-mjallby-aif,False,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,0,False,False,40,True,False,133,24,14.0,,,100,Ended,finished,Malmö FF,malmo-ff,Malmö,Football,football,1,0,MAL,False,0,1892,SE,Sweden,[],#52b030,#52b030,#ffffff,Mjällby AIF,mjallby-aif,Mjällby,Football,football,1,0,MJA,False,0,1783,SE,Sweden,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,4.0,5.0,1688914780.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688914882,SE,SE,,,,,,,,1.36,4.75,10.0
mKsQM,2,True,True,True,1.0,False,10923083,1688916600,kalmar-ff-if-elfsborg,False,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,0,False,False,40,True,False,133,24,14.0,,,100,Ended,finished,Kalmar FF,kalmar-ff,Kalmar,Football,football,1,0,KAL,False,0,1891,SE,Sweden,[],#52b030,#52b030,#ffffff,IF Elfsborg,if-elfsborg,Elfsborg,Football,football,1,0,ELF,,0,1762,SE,Sweden,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0,4.0,1.0,2.0,1688923402.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart', 'time.injuryTime2']",1688923406,SE,SE,,1.0,,,,,,3.6,3.5,2.05
RVbsodc,1,True,True,True,1.0,False,11405772,1688857200,panama-qatar,False,"CONCACAF Gold Cup, Knockout stage",concacaf-gold-cup-knockout-stage,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,CONCACAF Gold Cup,concacaf-gold-cup,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,0,False,False,140,True,False,95,6289,27.0,Quarterfinal,4.0,100,Ended,finished,Panama,panama,Panama,Football,football,1,0,PAN,False,0,5164,PA,Panama,[],#52b030,#52b030,#ffffff,Qatar,qatar,Qatar,Football,football,1,0,QAT,False,0,4792,QA,Qatar,[],#52b030,#52b030,#ffffff,4.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,1688864219.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688864222,,,,,,,,,,1.7,3.5,5.5
gVbsGVb,1,True,True,True,1.0,False,11405769,1688868000,mexico-costa-rica,False,"CONCACAF Gold Cup, Knockout stage",concacaf-gold-cup-knockout-stage,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,CONCACAF Gold Cup,concacaf-gold-cup,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,0,False,False,140,True,False,95,6289,27.0,Quarterfinal,4.0,100,Ended,finished,Mexico,mexico,Mexico,Football,football,1,0,MEX,False,0,4781,MX,Mexico,[],#52b030,#52b030,#ffffff,Costa Rica,costa-rica,Costa Rica,Football,football,1,0,CRC,False,0,4756,CR,Costa Rica,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1688875411.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688875415,,,,,,,,,,1.33,5.0,11.0
uVbsndc,2,True,True,True,1.0,False,11405771,1688936400,guatemala-jamaica,False,"CONCACAF Gold Cup, Knockout stage",concacaf-gold-cup-knockout-stage,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,CONCACAF Gold Cup,concacaf-gold-cup,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,0,False,False,140,True,False,95,6289,27.0,Quarterfinal,4.0,100,Ended,finished,Guatemala,guatemala,Guatemala,Football,football,1,0,GUA,False,0,5163,GT,Guatemala,[],#52b030,#52b030,#ffffff,Jamaica,jamaica,Jamaica,Football,football,1,0,JAM,False,0,4769,JM,Jamaica,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,1688943708.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688943710,,,,,,,,,,6.5,3.5,1.65
zUbscVb,1,True,True,True,1.0,False,11405770,1688945400,canada-usa,False,"CONCACAF Gold Cup, Knockout stage",concacaf-gold-cup-knockout-stage,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,CONCACAF Gold Cup,concacaf-gold-cup,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,0,False,False,140,True,False,95,6289,27.0,Quarterfinal,4.0,120,AP,finished,USA,usa,USA,Football,football,1,0,USA,False,0,4724,US,USA,[],#52b030,#52b030,#ffffff,Canada,canada,Canada,Football,football,1,0,CAN,False,0,4752,CA,Canada,[],#52b030,#52b030,#ffffff,5.0,2.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,10.0,6.0,1688958309.0,"['status.code', 'status.description', 'status.type', 'homeScore.display', 'homeScore.penalties', 'awayScore.display', 'awayScore.penalties', 'time.currentPeriodStart']",1688958311,,,,,1.0,3.0,1.0,2.0,,1.62,3.8,5.75
NXycsOXyc,2,True,True,True,1.0,False,11035004,1688864400,cavalry-fc-pacific-fc,False,Canadian Premier League,canadian-premier-league,Canada,canada,Football,football,1,388,canada,Canadian Premier League,canadian-premier-league,Canada,canada,Football,football,1,388,canada,0,False,False,13470,True,False,84,72112,1.0,,,100,Ended,finished,Pacific FC,pacific-fc,Pacific,Football,football,1,0,PAC,,0,309888,CA,Canada,[],#52b030,#52b030,#ffffff,Cavalry FC,cavalry-fc,Cavalry,Football,football,1,0,CAV,,0,309889,CA,Canada,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,6.0,1688868624.0,"['status.code', 'status.description', 'status.type']",1688871771,CA,CA,,,,,,,,1.67,3.6,4.0
rzAcsBQLc,1,True,True,True,1.0,False,11034992,1688929200,atletico-ottawa-valour-fc,False,Canadian Premier League,canadian-premier-league,Canada,canada,Football,football,1,388,canada,Canadian Premier League,canadian-premier-league,Canada,canada,Football,football,1,388,canada,0,False,False,13470,True,False,84,72112,1.0,,,100,Ended,finished,Atlético Ottawa,atletico-ottawa,Atl. Ottawa,Football,football,1,0,OTT,False,0,342076,CA,Canada,[],#52b030,#52b030,#ffffff,Valour FC,valour-fc,Valour,Football,football,1,0,VAL,,0,313717,CA,Canada,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1688933402.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime']",1688936369,CA,CA,,,,,,,,2.15,3.25,2.9
PXycsqzAc,2,True,True,True,1.0,False,11035015,1688945400,forge-fc-york-united-fc,False,Canadian Premier League,canadian-premier-league,Canada,canada,Football,football,1,388,canada,Canadian Premier League,canadian-premier-league,Canada,canada,Football,football,1,388,canada,0,False,False,13470,True,False,84,72112,1.0,,,100,Ended,finished,York United FC,york-united-fc,York United,Football,football,1,0,YORK,False,0,309890,CA,Canada,[],#52b030,#52b030,#ffffff,Forge FC,forge-fc,Forge,Football,football,1,0,FOR,,0,313716,CA,Canada,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,1688949805.0,"['status.code', 'status.description', 'status.type']",1688952695,CA,CA,,,,,,,,3.0,3.1,2.2
tuzcslBKc,2,True,True,True,1.0,False,10986819,1688857200,san-diego-loyal-sc-hartford-athletic,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,0,False,False,13363,True,False,79,71367,1.0,,,100,Ended,finished,Hartford Athletic,hartford-athletic,Hartford Athletic,Football,football,1,0,HAR,,0,310968,US,USA,[],#52b030,#52b030,#ffffff,San Diego Loyal SC,san-diego-loyal-sc,San Diego Loyal SC,Football,football,1,0,SAN,,0,338811,US,USA,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1688864282.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688864285,US,US,,,,,,,,3.4,3.3,1.95
REjbswQDb,2,True,True,True,1.0,False,10986818,1688857200,fc-tulsa-indy-eleven,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,0,False,False,13363,True,False,79,71367,1.0,,,100,Ended,finished,Indy Eleven,indy-eleven,Indy Eleven,Football,football,1,0,IEL,,0,148992,US,USA,[],#52b030,#52b030,#ffffff,FC Tulsa,fc-tulsa,FC Tulsa,Football,football,1,0,TUL,,0,197071,US,USA,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1688864391.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688864393,US,US,,,,,,,,1.8,3.4,4.0
tFlbsgmMb,1,True,True,True,1.0,False,10986811,1688857200,miami-fc-phoenix-rising-fc,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,0,False,False,13363,True,False,79,71367,1.0,,,100,Ended,finished,Miami FC,miami-fc,Miami FC,Football,football,1,0,MIA,,0,218106,US,USA,[],#52b030,#52b030,#ffffff,Phoenix Rising FC,phoenix-rising-fc,Phoenix Rising,Football,football,1,0,PHO,,0,154018,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,8.0,1688864920.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688864924,US,US,,,,,,,,2.7,3.1,2.45
KxjsYulb,3,True,True,True,1.0,False,10986813,1688857200,pittsburgh-riverhounds-sacramento-republic-fc,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,0,False,False,13363,True,False,79,71367,1.0,,,100,Ended,finished,Pittsburgh Riverhounds,pittsburgh-riverhounds,Pittsburgh Riverhounds,Football,football,1,0,PIT,,0,23635,US,USA,[],#52b030,#52b030,#ffffff,Sacramento Republic FC,sacramento-republic-fc,Sacramento Republic,Football,football,1,0,SRP,,0,153498,US,USA,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1688864465.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688864469,US,US,,,,,,,,1.91,3.3,3.5
rHqshcFc,1,True,True,True,1.0,False,10986810,1688859000,fc-tampa-bay-rowdies-oakland-roots-sc,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,0,False,False,13363,True,False,79,71367,1.0,,,100,Ended,finished,FC Tampa Bay Rowdies,fc-tampa-bay-rowdies,Tampa Bay,Football,football,1,0,TAM,,0,41617,US,USA,[],#52b030,#52b030,#ffffff,Oakland Roots SC,oakland-roots-sc,Oakland Roots,Football,football,1,0,OAK,False,0,325107,US,USA,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1688866099.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688866103,US,US,,,,,,,,1.7,3.5,4.2
vQDbsuuzc,1,True,True,True,1.0,False,10986817,1688864400,loudoun-united-fc-louisville-city-fc,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,0,False,False,13363,True,False,79,71367,1.0,,,100,Ended,finished,Louisville City FC,louisville-city-fc,Louisville City,Football,football,1,0,LOU,,0,197070,US,USA,[],#52b030,#52b030,#ffffff,Loudoun United FC,loudoun-united-fc,Loudoun United,Football,football,1,0,LOU,,0,310969,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1688871553.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688871557,US,US,,,,,,,,1.45,3.8,6.5
RmocsGkzc,1,True,True,True,1.0,False,10986814,1688864400,new-mexico-united-detroit-city-fc,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,0,False,False,13363,True,False,79,71367,1.0,,,100,Ended,finished,New Mexico United,new-mexico-united,New Mexico United,Football,football,1,0,NEW,,0,310531,US,USA,[],#52b030,#52b030,#ffffff,Detroit City FC,detroit-city-fc,Detroit City FC,Football,football,1,0,DET,,0,285642,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1688871518.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688871522,US,US,,,,,,,,2.0,3.5,3.2
HkzcsUtmd,3,True,True,True,1.0,False,10986815,1688868000,monterey-bay-fc-el-paso-locomotive-fc,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,0,False,False,13363,True,False,79,71367,1.0,,,100,Ended,finished,Monterey Bay FC,monterey-bay-fc,Monterey Bay,Football,football,1,0,MON,False,0,405944,US,USA,[],#52b030,#52b030,#ffffff,El Paso Locomotive FC,el-paso-locomotive-fc,Locomotive,Football,football,1,0,PAS,False,0,310532,US,USA,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,1688875187.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688875190,US,US,,,,,,,,2.5,3.3,2.5
YMkcsruzc,3,True,True,True,1.0,False,10986816,1688869800,birmingham-legion-fc-las-vegas-lights,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,0,False,False,13363,True,False,79,71367,1.0,,,100,Ended,finished,Las Vegas Lights,las-vegas-lights,Las Vegas Lights,Football,football,1,0,LAS,,0,276898,US,USA,[],#52b030,#52b030,#ffffff,Birmingham Legion FC,birmingham-legion-fc,Birmingham Legion,Football,football,1,0,BIR,False,0,310967,US,USA,[],#52b030,#52b030,#ffffff,3.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,5.0,1688877074.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688877077,US,US,,,,,,,,2.6,3.3,2.4
GfMbsjMNb,1,True,True,True,1.0,False,10986812,1688947200,rio-grande-valley-fc-orange-county-sc,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,0,False,False,13363,True,False,79,71367,1.0,,,100,Ended,finished,Rio Grande Valley FC,rio-grande-valley-fc,Rio Grande Valley,Football,football,1,0,RGV,,0,221859,US,USA,[],#52b030,#52b030,#ffffff,Orange County SC,orange-county-sc,Orange County SC,Football,football,1,0,OC,False,0,217781,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1688954434.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688954437,US,US,,,,,,,,2.05,3.2,3.3
GcAcsVfmd,3,True,True,True,1.0,False,10987714,1688859000,northern-colorado-hailstorm-fc-chattanooga-red-wolves-sc,False,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,0,False,False,13362,True,False,77,71366,1.0,,,100,Ended,finished,Chattanooga Red Wolves SC,chattanooga-red-wolves-sc,Chattanooga Red Wolves,Football,football,1,0,CHA,,0,312631,US,USA,[],#52b030,#52b030,#ffffff,Northern Colorado Hailstorm FC,northern-colorado-hailstorm-fc,NC Hailstorm,Football,football,1,0,NOR,False,0,405295,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,1688863363.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime']",1688866432,US,US,,,,,,,,3.1,3.5,2.0
dPisYend,3,True,True,True,1.0,False,10987716,1688859000,one-knoxville-sc-north-carolina-fc,False,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,0,False,False,13362,True,False,77,71366,1.0,,,100,Ended,finished,One Knoxville SC,one-knoxville-sc,ONE Knoxville,Football,football,1,0,ONE,False,0,407748,US,USA,[],#52b030,#52b030,#ffffff,North Carolina FC,north-carolina-fc,NCFC,Football,football,1,0,CAR,,0,22003,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,6.0,1688866984.0,"['status.code', 'status.description', 'status.type']",1688870137,US,US,1.0,,,,,,,2.55,3.3,2.38
HcAcsUfmd,1,True,True,True,1.0,False,10987715,1688860800,central-valley-fuego-forward-madison-fc,False,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,0,False,False,13362,True,False,77,71366,1.0,,,100,Ended,finished,Forward Madison FC,forward-madison-fc,Forward Madison FC,Football,football,1,0,FOR,,0,312632,US,USA,[],#52b030,#52b030,#ffffff,Central Valley Fuego,central-valley-fuego,CV Fuego,Football,football,1,0,FUE,False,0,405294,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1688865182.0,"['status.code', 'status.description', 'status.type']",1688868322,US,US,,,,,,,,1.67,3.8,4.0
QBjsgkKc,1,True,True,True,1.0,False,10987717,1688860800,union-omaha-sc-richmond-kickers,False,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,0,False,False,13362,True,False,77,71366,1.0,,,100,Ended,finished,Union Omaha SC,union-omaha-sc,Union Omaha,Football,football,1,0,UNI,False,0,338006,US,USA,[],#52b030,#52b030,#ffffff,Richmond Kickers,richmond-kickers,Richmond Kickers,Football,football,1,0,RIC,,0,23841,US,USA,[],#52b030,#52b030,#ffffff,4.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,1688865046.0,"['status.code', 'status.description', 'status.type']",1688867948,US,US,,1.0,,,,,,2.1,3.1,3.1
xQDbshoJd,1,True,True,True,1.0,False,10987718,1688943600,lexington-sc-charlotte-independence,False,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,0,False,False,13362,True,False,77,71366,1.0,,,100,Ended,finished,Charlotte Independence,charlotte-independence,Charlotte Independence,Football,football,1,0,CIN,,0,197072,US,USA,[],#52b030,#52b030,#ffffff,Lexington SC,lexington-sc,Lexington SC,Football,football,1,0,LEX,,0,460707,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,1688947976.0,"['status.code', 'status.description', 'status.type']",1688950884,US,US,,,,,,,,1.6,3.6,4.5
