customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,homeRedCards,awayRedCards,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.category.alpha2,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.category.alpha2,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,aggregatedWinnerCode,previousLegEventId,roundInfo.name,roundInfo.cupRoundType,homeTeam.gender,homeTeam.national,awayTeam.gender,awayTeam.national,homeScore.extra1,homeScore.extra2,homeScore.overtime,homeScore.aggregated,awayScore.extra1,awayScore.extra2,awayScore.overtime,awayScore.aggregated,time.injuryTime3,time.injuryTime4,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,homeScore.penalties,awayScore.penalties,coverage,choice_1,choice_X,choice_2
zddswfd,3,True,True,True,1.0,False,10383369,,,1680624000,fk-mladost-lucani-fk-napredak-krusevac,False,Superliga,superliga,Serbia,serbia,Football,football,1,152,serbia,RS,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,152,serbia,RS,0,210,True,False,False,False,340,1107,29.0,100,Ended,finished,FK Napredak Kruševac,fk-napredak-krusevac,Napredak,Football,football,1,0,NAP,False,0,7674,RS,Serbia,[],#52b030,#52b030,#ffffff,FK Mladost Lučani,fk-mladost-lucani,Mladost,Football,football,1,0,MLL,,0,7771,RS,Serbia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1680631140.0,['cardsCode'],1680631267,,,,,,,,,,,,,,,,,,,,,,,,1.75,3.2,4.33
YgbsCGc,2,True,True,True,1.0,False,10409387,,,1680548400,las-palmas-albacete-balompie,False,LaLiga 2,laliga-2,Spain,spain,Football,football,1,32,spain,ES,LaLiga 2,laliga-2,Spain,spain,Football,football,1,32,spain,ES,0,54,True,False,False,False,291,37,34.0,100,Ended,finished,Albacete Balompié,albacete-balompie,Albacete,Football,football,1,0,ALB,,0,2848,ES,Spain,[],#52b030,#52b030,#ffffff,Las Palmas,las-palmas,Las Palmas,Football,football,1,0,LPA,,0,6577,ES,Spain,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,5.0,1680555296.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680555297,,,,,,,,,,,,,,,,,,,,,,,,2.4,2.9,3.4
VHseI,2,True,True,True,1.0,False,10524133,,,1680547500,guingamp-bordeaux,False,Ligue 2,ligue-2,France,france,Football,football,1,7,france,FR,Ligue 2,ligue-2,France,france,Football,football,1,7,france,FR,36916,182,True,False,True,False,280,19,29.0,100,Ended,finished,Guingamp,guingamp,Guingamp,Football,football,1,0,EAG,,0,1654,FR,France,[],#52b030,#52b030,#ffffff,Bordeaux,bordeaux,Bordeaux,Football,football,1,0,BOR,False,0,1645,FR,France,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1680554235.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680554238,,,,,,,,,,,,,,,,,,,#091c3e,#36d3b4,,,,3.3,3.4,2.15
Pjbsrlw,1,True,True,True,1.0,False,11174481,,,1680544800,jong-fc-utrecht-almere-city-fc,False,Eerste Divisie,eerste-divisie,Netherlands,netherlands,Football,football,1,35,netherlands,NL,Eerste Divisie,eerste-divisie,Netherlands,netherlands,Football,football,1,35,netherlands,NL,0,131,True,False,False,False,262,40,28.0,100,Ended,finished,Almere City FC,almere-city-fc,Almere City,Football,football,1,0,ALM,False,0,2990,NL,Netherlands,[],#52b030,#52b030,#ffffff,Jong FC Utrecht,jong-fc-utrecht,Jong FC Utrecht,Football,football,1,0,UTR,,0,53067,NL,Netherlands,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1680548740.0,"['status.code', 'status.description', 'status.type']",1680551689,,,,,,,,,,,,,,,,,,,,,,,,1.36,5.5,7.0
Zibslyt,2,True,True,True,1.0,False,10382676,,,1680544800,jong-az-alkmaar-de-graafschap,False,Eerste Divisie,eerste-divisie,Netherlands,netherlands,Football,football,1,35,netherlands,NL,Eerste Divisie,eerste-divisie,Netherlands,netherlands,Football,football,1,35,netherlands,NL,0,131,True,False,False,False,262,40,31.0,100,Ended,finished,Jong AZ Alkmaar,jong-az-alkmaar,Jong AZ,Football,football,1,0,AZ,,0,46161,NL,Netherlands,[],#52b030,#52b030,#ffffff,De Graafschap,de-graafschap,De Graafschap,Football,football,1,0,GRA,False,0,2949,NL,Netherlands,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,,1680548692.0,"['status.code', 'status.description', 'status.type']",1680551791,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.5,2.25
yjbskyt,1,True,True,True,1.0,False,10382710,,,1680544800,jong-ajax-fc-dordrecht,False,Eerste Divisie,eerste-divisie,Netherlands,netherlands,Football,football,1,35,netherlands,NL,Eerste Divisie,eerste-divisie,Netherlands,netherlands,Football,football,1,35,netherlands,NL,0,131,True,False,False,False,262,40,31.0,100,Ended,finished,Jong Ajax,jong-ajax,Jong Ajax,Football,football,1,0,AJA,,0,46160,NL,Netherlands,[],#52b030,#52b030,#ffffff,FC Dordrecht,fc-dordrecht,Dordrecht,Football,football,1,0,DOR,,0,2973,NL,Netherlands,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,1680548896.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime']",1680551865,,,,,,,,,,,,,,,,,,,,,,,,1.45,4.75,6.0
ejbstyt,1,True,True,True,1.0,False,10382752,,,1680544800,jong-psv-eindhoven-roda-jc-kerkrade,False,Eerste Divisie,eerste-divisie,Netherlands,netherlands,Football,football,1,35,netherlands,NL,Eerste Divisie,eerste-divisie,Netherlands,netherlands,Football,football,1,35,netherlands,NL,0,131,True,False,False,False,262,40,31.0,100,Ended,finished,Jong PSV Eindhoven,jong-psv-eindhoven,Jong PSV,Football,football,1,0,PSV,,0,46168,NL,Netherlands,[],#52b030,#52b030,#ffffff,Roda JC Kerkrade,roda-jc-kerkrade,Roda,Football,football,1,0,ROD,False,0,2954,NL,Netherlands,[],#52b030,#52b030,#ffffff,5.0,5.0,3.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,,,1680548755.0,"['status.code', 'status.description', 'status.type']",1680551585,,,,,,,,,,,,,,,,,,,,,,,,2.55,3.75,2.5
vlbsFlb,1,True,True,True,1.0,False,10440891,,1.0,1680543000,sakaryaspor-altay,False,1. Lig,1-lig,Turkey,turkey,Football,football,1,46,turkey,TR,TFF 1. Lig,tff-1-lig,Turkey,turkey,Football,football,1,46,turkey,TR,0,98,True,False,False,False,261,101,30.0,100,Ended,finished,Altay,altay,Altay,Football,football,1,0,ALT,False,0,3070,TR,Turkey,[],#52b030,#52b030,#ffffff,Sakaryaspor,sakaryaspor,Sakaryaspor,Football,football,1,0,SAK,False,0,3080,TR,Turkey,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,8.0,5.0,1680550596.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1680550688,,,,,,,,,,,,,,,,,,,,,,,,3.75,3.8,1.67
PPcsdmx,3,True,True,True,1.0,False,10440888,,,1680543000,eyupspor-erzurumspor-fk,False,1. Lig,1-lig,Turkey,turkey,Football,football,1,46,turkey,TR,TFF 1. Lig,tff-1-lig,Turkey,turkey,Football,football,1,46,turkey,TR,0,98,True,False,False,False,261,101,30.0,100,Ended,finished,Eyüpspor,eyupspor,Eyüpspor,Football,football,1,0,EYU,,0,7040,TR,Turkey,[],#52b030,#52b030,#ffffff,Erzurumspor FK,erzurumspor-fk,Erzurumspor,Football,football,1,0,ERZ,False,0,55603,TR,Turkey,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,7.0,1680550153.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680550155,,,,,,,,,,,,,,,,,,,,,,,,1.36,4.33,7.0
fxcsgIK,1,True,True,True,1.0,False,10991529,,2.0,1680570600,alianza-petrolera-junior-barranquilla,False,"Primera A, Apertura",primera-a-apertura,Colombia,colombia,Football,football,1,274,colombia,CO,"Primera A, Apertura",primera-a-apertura,Colombia,colombia,Football,football,1,274,colombia,CO,20467,11539,True,False,False,False,226,19232,11.0,100,Ended,finished,Junior Barranquilla,junior-barranquilla,Junior Barranquilla,Football,football,1,0,JUN,False,0,6105,CO,Colombia,[],#52b030,#52b030,#ffffff,Alianza Petrolera,alianza-petrolera,Alianza Petrolera,Football,football,1,0,AP,False,0,89156,CO,Colombia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1680577662.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680577665,,,,,,,,,,,,,,,,,,,#002c6d,#00afcf,,,,1.7,3.5,5.75
QddsHzp,3,True,True,True,1.0,False,10495711,,,1680541200,jagiellonia-bialystok-stal-mielec,False,Ekstraklasa,ekstraklasa,Poland,poland,Football,football,1,47,poland,PL,Ekstraklasa,ekstraklasa,Poland,poland,Football,football,1,47,poland,PL,0,202,True,False,False,False,207,64,26.0,100,Ended,finished,Stal Mielec,stal-mielec,Stal Mielec,Football,football,1,0,FKS,,0,38732,PL,Poland,[],#52b030,#52b030,#ffffff,Jagiellonia Białystok,jagiellonia-bialystok,Jagiellonia,Football,football,1,0,JAG,False,0,7691,PL,Poland,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,1680548060.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680548065,,,,,,,,,,,,,,,,,,,,,,,,2.3,3.2,2.8
QAsbB,3,True,True,True,1.0,False,11150978,,,1680541200,randers-fc-agf,False,"Superliga, Championship round",superliga-championship-round,Denmark,denmark,Football,football,1,8,denmark,DK,Superliga,superliga,Denmark,denmark,Football,football,1,8,denmark,DK,0,39,True,False,False,False,199,58560,23.0,100,Ended,finished,AGF,agf,AGF,Football,football,1,0,AGF,False,0,1291,DK,Denmark,[],#52b030,#52b030,#ffffff,Randers FC,randers-fc,Randers,Football,football,1,0,RAN,False,0,1301,DK,Denmark,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1680547935.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680547939,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.4,3.8
oznsoADc,1,True,True,True,1.0,False,11154994,,,1680562800,club-aurora-palmaflor-del-tropico,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,BO,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,BO,0,16736,True,False,False,False,188,4330,7.0,100,Ended,finished,Club Aurora,club-aurora,Club Aurora,Football,football,1,0,AUR,,0,33714,BO,Bolivia,[],#52b030,#52b030,#ffffff,Palmaflor del Trópico,palmaflor-del-tropico,Palmaflor,Football,football,1,0,PAL,False,0,321264,BO,Bolivia,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,,,,['cardsCode'],1680588852,,,,,,,,,,,,,,,,,,,,,,,,1.85,3.6,4.2
Dhdsaeu,3,True,True,True,1.0,False,11154996,,,1680649200,jorge-wilstermann-nacional-potosi,False,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,BO,Division Profesional,division-profesional,Bolivia,bolivia,Football,football,1,379,bolivia,BO,0,16736,True,False,False,False,188,4330,7.0,100,Ended,finished,Jorge Wilstermann,jorge-wilstermann,Wilstermann,Football,football,1,0,JOW,,0,7878,BO,Bolivia,[],#52b030,#52b030,#ffffff,Nacional Potosí,nacional-potosi,Nacional Potosí,Football,football,1,0,CNP,,0,47700,BO,Bolivia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,['cardsCode'],1680675173,,,,,,,,,,,,,,,,,,,,,,,,1.95,3.6,3.8
owrsqwr,2,True,True,True,1.0,False,11150964,,,1680549300,haras-el-hedoud-enppi,False,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,EG,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,EG,0,808,True,False,False,False,172,38612,23.0,100,Ended,finished,Haras El Hedoud,haras-el-hedoud,Haras El Hedoud,Football,football,1,0,HOD,False,0,43566,EG,Egypt,[],#52b030,#52b030,#ffffff,ENPPI,enppi,ENPPI,Football,football,1,0,ENP,False,0,43564,EG,Egypt,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,6.0,1680556444.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680556446,,,,,,,,,,,,,,,,,,,,,,,,2.8,2.75,2.55
qXqsxHYc,3,True,True,True,1.0,False,11150982,,,1680549300,ismaily-ceramica-cleopatra,False,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,EG,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,EG,0,808,True,False,False,False,172,38612,23.0,100,Ended,finished,Ismaily,ismaily,Ismaily,Football,football,1,0,ISM,False,0,42366,EG,Egypt,[],#52b030,#52b030,#ffffff,Ceramica Cleopatra,ceramica-cleopatra,Ceramica Cleopatra,Football,football,1,0,CER,False,0,371622,EG,Egypt,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,1680556165.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1680556168,,,,,,,,,,,,,,,,,,,,,,,,2.75,2.8,2.7
tXqskwr,1,True,True,True,1.0,False,11150976,,,1680635700,al-masry-zamalek-sc,False,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,EG,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,EG,0,808,True,False,False,False,172,38612,22.0,100,Ended,finished,Al-Masry,al-masry,Al-Masry,Football,football,1,0,MAS,False,0,43560,EG,Egypt,[],#52b030,#52b030,#ffffff,Zamalek SC,zamalek-sc,Zamalek,Football,football,1,0,ZAM,False,0,42368,EG,Egypt,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,4.0,6.0,1680642906.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1680642911,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.75,2.62
nwrsDFIb,3,True,True,True,1.0,False,11150957,,,1680635700,smouha-aswan-sc,False,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,EG,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,EG,0,808,True,False,False,False,172,38612,23.0,100,Ended,finished,Aswan SC,aswan-sc,Aswan,Football,football,1,0,ASW,,0,209028,EG,Egypt,[],#52b030,#52b030,#ffffff,Smouha,smouha,Smouha,Football,football,1,0,SMO,False,0,43563,EG,Egypt,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,1680642792.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680642796,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.75,2.7
rqysdJWb,3,False,False,True,4.0,False,11150975,,,1680635700,el-dakhlya-pharco-fc,False,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,EG,Premier League,premier-league,Egypt,egypt,Football,football,1,305,egypt,EG,0,808,True,False,False,False,172,38612,23.0,100,Ended,finished,El Dakhlya,el-dakhlya,El Dakhlya,Football,football,1,0,DAK,False,0,58317,EG,Egypt,[],#52b030,#52b030,#ffffff,Pharco FC,pharco-fc,Pharco,Football,football,1,0,PHA,False,0,241703,EG,Egypt,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1680642739.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680642742,,,,,,,,,,,,,,,,,,,,,,,,2.55,2.62,3.0
atjsXLQb,2,True,True,True,1.0,False,10913435,,,1680634800,al-nassr-al-adalah,False,Saudi Professional League,saudi-professional-league,Saudi Arabia,saudi-arabia,Football,football,1,310,saudi-arabia,SA,Saudi Professional League,saudi-professional-league,Saudi Arabia,saudi-arabia,Football,football,1,310,saudi-arabia,SA,0,955,True,False,False,False,144,3708,22.0,100,Ended,finished,Al-Adalah,al-adalah,Al-Adalah Club,Football,football,1,0,ADA,False,0,229347,SA,Saudi Arabia,[],#52b030,#52b030,#ffffff,Al-Nassr,al-nassr,Al-Nassr,Football,football,1,0,ALN,False,0,23400,SA,Saudi Arabia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,4.0,5.0,6.0,9.0,1680638825.0,"['status.code', 'status.description', 'status.type']",1680642095,,,,,,,,,,,,,,,,,,,,,,,,12.0,6.5,1.18
VMisUlrb,2,True,True,True,1.0,False,11107060,,,1680634800,al-hilal-al-fayha,False,Saudi Professional League,saudi-professional-league,Saudi Arabia,saudi-arabia,Football,football,1,310,saudi-arabia,SA,Saudi Professional League,saudi-professional-league,Saudi Arabia,saudi-arabia,Football,football,1,310,saudi-arabia,SA,0,955,True,False,False,False,144,3708,17.0,100,Ended,finished,Al-Fayha,al-fayha,Al-Fayha,Football,football,1,0,FAY,False,0,168094,SA,Saudi Arabia,[],#52b030,#52b030,#ffffff,Al-Hilal,al-hilal,Al-Hilal,Football,football,1,0,HIL,False,0,21895,SA,Saudi Arabia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,1680638682.0,"['status.code', 'status.description', 'status.type']",1680641754,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.75,1.3
pLnsBHGb,1,True,True,True,1.0,False,10913470,1.0,,1680634800,al-ittihad-damac-fc,False,Saudi Professional League,saudi-professional-league,Saudi Arabia,saudi-arabia,Football,football,1,310,saudi-arabia,SA,Saudi Professional League,saudi-professional-league,Saudi Arabia,saudi-arabia,Football,football,1,310,saudi-arabia,SA,0,955,True,False,False,False,144,3708,22.0,100,Ended,finished,Al-Ittihad,al-ittihad,Al-Ittihad,Football,football,1,0,ITJ,False,0,34315,SA,Saudi Arabia,[],#52b030,#52b030,#ffffff,Damac FC,damac-fc,Damac,Football,football,1,0,DAM,False,0,204126,SA,Saudi Arabia,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1680638884.0,"['status.code', 'status.description', 'status.type']",1680641780,,,,,,,,,,,,,,,,,,,,,,,,1.22,5.75,8.5
bqbsOVAb,2,True,True,True,1.0,False,11137024,,,1680543000,fcsb-sepsi-osk,False,"Superliga, Championship round",superliga-championship-round,Romania,romania,Football,football,1,77,romania,RO,Superliga,superliga,Romania,romania,Football,football,1,77,romania,RO,17127,152,True,False,False,False,143,51702,2.0,100,Ended,finished,Sepsi OSK,sepsi-osk,Sepsi OSK,Football,football,1,0,SSG,False,0,189789,RO,Romania,[],#52b030,#52b030,#ffffff,FCSB,fcsb,FCSB,Football,football,1,0,FCSB,False,0,3301,RO,Romania,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,7.0,1680550004.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680550006,,,,,,,,,,,,,,,,,,,#025294,#ee1c25,,,,2.88,3.4,2.25
GedsCxx,2,True,True,True,1.0,False,11137023,,,1680532200,cs-mioveni-chindia-targoviste,False,"Superliga, Relegation round",superliga-relegation-round,Romania,romania,Football,football,1,77,romania,RO,Superliga,superliga,Romania,romania,Football,football,1,77,romania,RO,17127,152,True,False,False,False,142,51697,2.0,100,Ended,finished,CS Mioveni,cs-mioveni,CS Mioveni,Football,football,1,0,CSM,False,0,7731,RO,Romania,[],#52b030,#52b030,#ffffff,Chindia Târgoviște,chindia-targoviste,Chindia Târgoviște,Football,football,1,0,TAR,False,0,56127,RO,Romania,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,6.0,1680539390.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680539391,,,,,,,,,,,,,,,,,,,#025294,#ee1c25,,,,3.1,2.88,2.4
IKsbRc,3,True,True,True,1.0,False,10923027,,,1680541200,varbergs-bois-mjallby-aif,False,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,0,40,True,False,False,False,133,24,1.0,100,Ended,finished,Mjällby AIF,mjallby-aif,Mjällby,Football,football,1,0,MJA,False,0,1783,SE,Sweden,[],#52b030,#52b030,#ffffff,Varbergs BoIS,varbergs-bois,Varberg,Football,football,1,0,VBG,,0,7101,SE,Sweden,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,,3.0,1680547805.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680547807,,,,,,,,,,,,,,,,,,,,,,,,1.65,3.6,5.75
kKsmK,2,True,True,True,1.0,False,10923023,,,1680541800,if-elfsborg-bk-hacken,False,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,0,40,True,False,False,False,133,24,1.0,100,Ended,finished,IF Elfsborg,if-elfsborg,Elfsborg,Football,football,1,0,ELF,,0,1762,SE,Sweden,[],#52b030,#52b030,#ffffff,BK Häcken,bk-hacken,Häcken,Football,football,1,0,HAC,False,0,1760,SE,Sweden,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,4.0,6.0,1680549031.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart', 'time.currentPeriodStart']",1680549034,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.75,2.6
pddsETQb,3,False,True,True,1.0,False,10510813,,1.0,1680629400,mamelodi-sundowns-cape-town-city-fc,False,Premiership,premiership,South Africa,south-africa,Football,football,1,322,south-africa,ZA,Premiership,premiership,South Africa,south-africa,Football,football,1,322,south-africa,ZA,0,358,True,False,False,False,129,3830,24.0,100,Ended,finished,Mamelodi Sundowns,mamelodi-sundowns,Sundowns,Football,football,1,0,MAM,False,0,7665,ZA,South Africa,[],#52b030,#52b030,#ffffff,Cape Town City FC,cape-town-city-fc,Cape Town City,Football,football,1,0,CTC,False,0,229679,ZA,South Africa,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1680636172.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680636175,,,,,,,,,,,,,,,,,,,,,,,,1.36,4.2,8.0
ZNsIWp,1,True,True,True,1.0,False,11137654,,1.0,1680652800,philadelphia-union-atlas,False,CONCACAF Champions Cup,concacaf-champions-cup,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,,CONCACAF Champions Cup,concacaf-champions-cup,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,,0,498,True,False,False,False,113,9895,27.0,100,Ended,finished,Philadelphia Union,philadelphia-union,Philadelphia,Football,football,1,0,PHI,False,0,39833,US,USA,[],#52b030,#52b030,#ffffff,Atlas,atlas,Atlas,Football,football,1,0,ATL,False,0,1949,MX,Mexico,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1680660405.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1680660409,,,Quarterfinal,4.0,,,,,,,,,,,,,,,,,,,,1.83,3.4,4.5
